source,reservation_id,cost,seats,reservation_confirmed,reservation_finished,reservation_created_at,client_id,res_trip_id,stop_id,successfully_charged,reservation_active,pickup_stop_id,trip_id,trip_month,trip_week,trip_day,trip_period,trip_itinerary,trip_seat_inventory,van_id,seat_price,route_name,route_active,km_google,line_name,trip_cpt,client_first_reservation,client_prev_reservation,client_next_reservation,client_last_reservation,days_between_purchases,client_trip_number,client_first_trip,client_prev_trip,client_next_trip,client_last_trip,days_between_trips,res_to_trip_days,client_first_route,client_prev_route,client_next_route,client_last_route
App,2683996,190,1,TRUE,FALSE,19/04/21 16:56,413011,505766,17139,TRUE,TRUE,17136,505766,1/4/2021 0:00,19/04/21 00:00,19/04/21 00:00,1/4/2021 0:00,17:30:00,20,406,190,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1280,19/04/21 16:56,,,19/04/21 16:56,,1,19/04/21 17:30,,,19/04/21 17:30,,0.023362566,Querétaro - CDMX,,,Querétaro - CDMX
App,2689637,260,1,TRUE,FALSE,27/04/21 19:04,413029,513904,17747,TRUE,TRUE,17742,513904,1/4/2021 0:00,26/04/21 00:00,30/04/21 00:00,1/4/2021 0:00,15:00:00,20,901,260,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1264.2,27/04/21 19:04,,,27/04/21 19:04,,1,30/04/21 15:00,,,30/04/21 15:00,,2.830310569,CDMX - Querétaro,,,CDMX - Querétaro
App,2684214,500,1,TRUE,FALSE,19/04/21 20:49,413106,506677,13283,TRUE,TRUE,13281,506677,1/4/2021 0:00,19/04/21 00:00,20/04/21 00:00,1/4/2021 0:00,13:20:00,20,878,500,Querétaro - Guadalajara vieja,FALSE,397.73,Querétaro - Guadalajara,2320,19/04/21 20:49,,,19/04/21 20:49,,1,20/04/21 13:20,,,20/04/21 13:20,,0.687965372,Querétaro - Guadalajara vieja,,,Querétaro - Guadalajara vieja
App,2685748,260,1,TRUE,FALSE,21/04/21 18:43,413155,510924,17754,TRUE,TRUE,17750,510924,1/4/2021 0:00,19/04/21 00:00,23/04/21 00:00,1/4/2021 0:00,16:00:00,20,829,260,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1264.2,21/04/21 18:43,,25/04/21 23:30,25/04/21 23:30,,1,23/04/21 16:00,,26/04/21 06:45,26/04/21 06:45,,1.886239618,Querétaro - CDMX,,CDMX - Querétaro,Querétaro - CDMX
App,2688256,360,2,FALSE,FALSE,25/04/21 23:30,413155,511013,17745,TRUE,TRUE,17741,511013,1/4/2021 0:00,26/04/21 00:00,26/04/21 00:00,1/4/2021 0:00,6:45:00,20,901,180,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1264.2,21/04/21 18:43,21/04/21 18:43,,25/04/21 23:30,4.199045182,2,23/04/21 16:00,23/04/21 16:00,,26/04/21 06:45,2.614583333,0.30177777,Querétaro - CDMX,Querétaro - CDMX,,CDMX - Querétaro
App,2684221,90,1,FALSE,FALSE,19/04/21 21:12,413164,505592,17548,TRUE,TRUE,17543,505592,1/4/2021 0:00,19/04/21 00:00,20/04/21 00:00,1/4/2021 0:00,7:12:00,20,100,90,Pachuca - CDMX,FALSE,100.35,Pachuca - CDMX,850,19/04/21 21:12,,,19/04/21 21:12,,1,20/04/21 07:12,,,20/04/21 07:12,,0.416585429,Pachuca - CDMX,,,Pachuca - CDMX
App,2687975,90,1,TRUE,FALSE,25/04/21 10:04,413182,511771,17547,TRUE,TRUE,17544,511771,1/4/2021 0:00,26/04/21 00:00,26/04/21 00:00,1/4/2021 0:00,7:12:00,20,236,90,Pachuca - CDMX,FALSE,100.35,Pachuca - CDMX,779.42,25/04/21 10:04,,28/04/21 15:40,28/04/21 15:40,,1,26/04/21 07:12,,29/04/21 05:00,29/04/21 05:00,,0.88020777,Pachuca - CDMX,,Pachuca - CDMX,Pachuca - CDMX
App,2690210,90,1,TRUE,FALSE,28/04/21 15:40,413182,515927,17547,TRUE,TRUE,17544,515927,1/4/2021 0:00,26/04/21 00:00,29/04/21 00:00,1/4/2021 0:00,5:00:00,19,991,90,Pachuca - CDMX,FALSE,100.35,Pachuca - CDMX,779.42,25/04/21 10:04,25/04/21 10:04,,28/04/21 15:40,3.233012475,2,26/04/21 07:12,26/04/21 07:12,,29/04/21 05:00,2.908333333,0.555528628,Pachuca - CDMX,Pachuca - CDMX,,Pachuca - CDMX
App,2688200,260,1,TRUE,FALSE,25/04/21 20:48,413254,511056,17754,TRUE,TRUE,17750,511056,1/4/2021 0:00,26/04/21 00:00,26/04/21 00:00,1/4/2021 0:00,6:20:00,18,512,260,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1137.0375,25/04/21 20:48,,,25/04/21 20:48,,1,26/04/21 06:20,,,26/04/21 06:20,,0.397188641,Querétaro - CDMX,,,Querétaro - CDMX
App,2684275,500,1,TRUE,FALSE,19/04/21 22:52,413261,506674,13276,TRUE,TRUE,13274,506674,1/4/2021 0:00,19/04/21 00:00,20/04/21 00:00,1/4/2021 0:00,6:50:00,20,878,500,Guadalajara - Querétaro vieja,FALSE,411.22,Querétaro - Guadalajara,2320,19/04/21 22:52,,,19/04/21 22:52,,1,20/04/21 06:50,,,20/04/21 06:50,,0.331657513,Guadalajara - Querétaro vieja,,,Guadalajara - Querétaro vieja
App,2684277,200,1,TRUE,FALSE,19/04/21 22:55,413265,507282,17140,TRUE,TRUE,17136,507282,1/4/2021 0:00,19/04/21 00:00,20/04/21 00:00,1/4/2021 0:00,6:00:00,20,511,200,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1275,19/04/21 22:55,,,19/04/21 22:55,,1,20/04/21 06:00,,,20/04/21 06:00,,0.29471841,Querétaro - CDMX,,,Querétaro - CDMX
App,2686699,185,1,TRUE,FALSE,22/04/21 23:53,413294,508660,17744,TRUE,TRUE,17742,508660,1/4/2021 0:00,19/04/21 00:00,23/04/21 00:00,1/4/2021 0:00,18:36:00,18,512,185,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1137.0375,22/04/21 23:53,,29/04/21 10:54,29/04/21 10:54,,1,23/04/21 18:36,,30/04/21 18:36,30/04/21 18:36,,0.779761333,CDMX - Querétaro,,CDMX - Querétaro,CDMX - Querétaro
App,2690868,185,1,TRUE,FALSE,29/04/21 10:54,413294,517529,17744,TRUE,TRUE,17742,517529,1/4/2021 0:00,26/04/21 00:00,30/04/21 00:00,1/4/2021 0:00,18:36:00,18,512,185,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1137.0375,22/04/21 23:53,22/04/21 23:53,,29/04/21 10:54,6.458995536,2,23/04/21 18:36,23/04/21 18:36,,30/04/21 18:36,7,1.320765797,CDMX - Querétaro,CDMX - Querétaro,,CDMX - Querétaro
App,2685401,200,1,TRUE,FALSE,21/04/21 11:50,413325,507382,17131,TRUE,TRUE,17127,507382,1/4/2021 0:00,19/04/21 00:00,21/04/21 00:00,1/4/2021 0:00,13:00:00,20,829,200,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1264.2,21/04/21 11:50,,,21/04/21 11:50,,1,21/04/21 13:00,,,21/04/21 13:00,,0.048251412,CDMX - Querétaro,,,CDMX - Querétaro
App,2687366,200,1,TRUE,FALSE,23/04/21 20:22,413341,509384,17752,TRUE,TRUE,17750,509384,1/4/2021 0:00,19/04/21 00:00,24/04/21 00:00,1/4/2021 0:00,10:00:00,20,406,200,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1280,23/04/21 20:22,,25/04/21 14:04,25/04/21 14:04,,1,24/04/21 10:00,,25/04/21 16:40,25/04/21 16:40,,0.56755962,Querétaro - CDMX,,CDMX - Querétaro,Querétaro - CDMX
App,2688044,200,1,TRUE,FALSE,25/04/21 14:04,413341,510252,17745,TRUE,TRUE,17743,510252,1/4/2021 0:00,19/04/21 00:00,25/04/21 00:00,1/4/2021 0:00,16:40:00,20,511,200,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1275,23/04/21 20:22,23/04/21 20:22,,25/04/21 14:04,1.737320489,2,24/04/21 10:00,24/04/21 10:00,,25/04/21 16:40,1.277777778,0.108016909,Querétaro - CDMX,Querétaro - CDMX,,CDMX - Querétaro
App,2685021,200,1,TRUE,FALSE,20/04/21 22:34,413426,510103,17138,TRUE,TRUE,17136,510103,1/4/2021 0:00,19/04/21 00:00,21/04/21 00:00,1/4/2021 0:00,13:00:00,20,406,200,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1280,20/04/21 22:34,,,20/04/21 22:34,,1,21/04/21 13:00,,,21/04/21 13:00,,0.601164711,Querétaro - CDMX,,,Querétaro - CDMX
App,2684570,107,1,TRUE,FALSE,20/04/21 09:50,413438,509425,17770,TRUE,TRUE,17767,509425,1/4/2021 0:00,19/04/21 00:00,24/04/21 00:00,1/4/2021 0:00,5:30:00,20,822,107,CDMX - Tepoztlán - Cuernavaca,TRUE,120.47,Cuernavaca - CDMX,768,20/04/21 09:50,,21/04/21 13:43,21/04/21 13:43,,1,24/04/21 05:30,,25/04/21 16:00,25/04/21 16:00,,3.819201993,CDMX - Tepoztlán - Cuernavaca,,Cuernavaca - Tepoztlán - CDMX ,CDMX - Tepoztlán - Cuernavaca
App,2685458,130,1,TRUE,FALSE,21/04/21 13:43,413438,510234,17762,TRUE,TRUE,17759,510234,1/4/2021 0:00,19/04/21 00:00,25/04/21 00:00,1/4/2021 0:00,16:00:00,20,822,130,Cuernavaca - Tepoztlán - CDMX ,TRUE,120.25,Cuernavaca - CDMX,768,20/04/21 09:50,20/04/21 09:50,,21/04/21 13:43,1.161820736,2,24/04/21 05:30,24/04/21 05:30,,25/04/21 16:00,1.4375,4.094881258,CDMX - Tepoztlán - Cuernavaca,CDMX - Tepoztlán - Cuernavaca,,Cuernavaca - Tepoztlán - CDMX 
App,2685396,170,1,TRUE,FALSE,21/04/21 11:47,413502,510167,17140,TRUE,TRUE,17135,510167,1/4/2021 0:00,19/04/21 00:00,21/04/21 00:00,1/4/2021 0:00,16:00:00,18,512,170,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1137.0375,21/04/21 11:47,,,21/04/21 11:47,,1,21/04/21 16:00,,,21/04/21 16:00,,0.175327704,Querétaro - CDMX,,,Querétaro - CDMX
App,2684616,200,1,TRUE,FALSE,20/04/21 13:08,413549,506666,17131,TRUE,TRUE,17128,506666,1/4/2021 0:00,19/04/21 00:00,20/04/21 00:00,1/4/2021 0:00,13:00:00,20,829,200,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1264.2,20/04/21 13:08,,,20/04/21 13:08,,1,20/04/21 13:00,,,20/04/21 13:00,,-0.006236283,CDMX - Querétaro,,,CDMX - Querétaro
App,2684628,180,1,TRUE,FALSE,20/04/21 13:38,413554,511670,17746,TRUE,TRUE,17743,511670,1/4/2021 0:00,19/04/21 00:00,22/04/21 00:00,1/4/2021 0:00,11:20:00,20,512,180,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1137.0375,20/04/21 13:38,,,20/04/21 13:38,,1,22/04/21 11:20,,,22/04/21 11:20,,1.903637891,CDMX - Querétaro,,,CDMX - Querétaro
App,2684941,400,2,TRUE,FALSE,20/04/21 19:24,413593,507389,17140,TRUE,TRUE,17136,507389,1/4/2021 0:00,19/04/21 00:00,21/04/21 00:00,1/4/2021 0:00,6:00:00,20,511,200,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1275,20/04/21 19:24,,21/04/21 11:48,1/5/2021 16:33,,1,21/04/21 06:00,,21/04/21 13:00,1/5/2021 17:15,,0.441529337,Querétaro - CDMX,,CDMX - Querétaro,Querétaro - CDMX
App,2685398,400,2,TRUE,FALSE,21/04/21 11:48,413593,507382,17131,TRUE,TRUE,17127,507382,1/4/2021 0:00,19/04/21 00:00,21/04/21 00:00,1/4/2021 0:00,13:00:00,20,829,200,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1264.2,20/04/21 19:24,20/04/21 19:24,30/04/21 23:20,1/5/2021 16:33,0.683690432,2,21/04/21 06:00,21/04/21 06:00,1/5/2021 7:30,1/5/2021 17:15,0.291666667,0.049505571,Querétaro - CDMX,Querétaro - CDMX,Querétaro - CDMX,CDMX - Querétaro
App,2685440,260,1,TRUE,FALSE,21/04/21 13:04,413612,509445,17754,TRUE,TRUE,17748,509445,1/4/2021 0:00,19/04/21 00:00,24/04/21 00:00,1/4/2021 0:00,7:30:00,18,512,260,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1137.0375,21/04/21 13:04,,23/04/21 12:10,23/04/21 12:10,,1,24/04/21 07:30,,24/04/21 21:30,24/04/21 21:30,,2.76796026,Querétaro - CDMX,,CDMX - Querétaro,Querétaro - CDMX
App,2687009,200,1,TRUE,FALSE,23/04/21 12:10,413612,512555,17747,TRUE,TRUE,17741,512555,1/4/2021 0:00,19/04/21 00:00,24/04/21 00:00,1/4/2021 0:00,21:30:00,20,829,200,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1264.2,21/04/21 13:04,21/04/21 13:04,,23/04/21 12:10,1.962506483,2,24/04/21 07:30,24/04/21 07:30,,24/04/21 21:30,0.583333333,1.38878711,Querétaro - CDMX,Querétaro - CDMX,,CDMX - Querétaro
App,2684673,170,1,TRUE,FALSE,20/04/21 15:25,413620,509327,17139,TRUE,TRUE,17136,509327,1/4/2021 0:00,19/04/21 00:00,20/04/21 00:00,1/4/2021 0:00,16:00:00,18,512,170,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1137.0375,20/04/21 15:25,,1/5/2021 17:15,1/5/2021 17:15,,1,20/04/21 16:00,,2/5/2021 11:35,2/5/2021 11:35,,0.023810574,Querétaro - CDMX,,CDMX - Querétaro,Querétaro - CDMX
App,2684697,90,1,FALSE,FALSE,20/04/21 15:56,413624,510155,17554,TRUE,TRUE,17549,510155,1/4/2021 0:00,19/04/21 00:00,23/04/21 00:00,1/4/2021 0:00,7:35:00,13,991,90,CDMX - Pachuca,FALSE,108.02,Pachuca - CDMX,779.42,20/04/21 15:56,,,20/04/21 15:56,,1,23/04/21 07:35,,,23/04/21 07:35,,2.651647585,CDMX - Pachuca,,,CDMX - Pachuca
App,2685223,170,1,TRUE,FALSE,21/04/21 06:15,413627,507383,17138,TRUE,TRUE,17135,507383,1/4/2021 0:00,19/04/21 00:00,21/04/21 00:00,1/4/2021 0:00,7:40:00,20,829,170,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1264.2,21/04/21 06:15,,21/04/21 18:00,14/05/21 14:27,,1,21/04/21 07:40,,21/04/21 19:35,14/05/21 18:36,,0.058784679,Querétaro - CDMX,,CDMX - Querétaro,Querétaro - CDMX
App,2685672,185,1,TRUE,FALSE,21/04/21 18:00,413627,510168,17132,TRUE,TRUE,17127,510168,1/4/2021 0:00,19/04/21 00:00,21/04/21 00:00,1/4/2021 0:00,19:35:00,18,512,185,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1137.0375,21/04/21 06:15,21/04/21 06:15,12/5/2021 22:39,14/05/21 14:27,0.489361741,2,21/04/21 07:40,21/04/21 07:40,14/05/21 07:10,14/05/21 18:36,0.496527778,0.065950716,Querétaro - CDMX,Querétaro - CDMX,Querétaro - CDMX,CDMX - Querétaro
App,2684787,340,2,FALSE,FALSE,20/04/21 17:07,413674,507383,17140,TRUE,TRUE,17136,507383,1/4/2021 0:00,19/04/21 00:00,21/04/21 00:00,1/4/2021 0:00,7:40:00,20,829,170,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1264.2,20/04/21 17:07,,20/04/21 17:08,20/04/21 17:08,,1,21/04/21 07:40,,21/04/21 19:35,21/04/21 19:35,,0.605911826,Querétaro - CDMX,,CDMX - Querétaro,Querétaro - CDMX
App,2684791,370,2,TRUE,FALSE,20/04/21 17:08,413674,510168,17131,TRUE,TRUE,17127,510168,1/4/2021 0:00,19/04/21 00:00,21/04/21 00:00,1/4/2021 0:00,19:35:00,18,512,185,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1137.0375,20/04/21 17:07,20/04/21 17:07,,20/04/21 17:08,0.000628354,2,21/04/21 07:40,21/04/21 07:40,,21/04/21 19:35,0.496527778,1.10181125,Querétaro - CDMX,Querétaro - CDMX,,CDMX - Querétaro
App,2684821,260,1,TRUE,FALSE,20/04/21 17:43,413682,510170,17139,TRUE,TRUE,17136,510170,1/4/2021 0:00,19/04/21 00:00,21/04/21 00:00,1/4/2021 0:00,6:50:00,18,512,260,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1137.0375,20/04/21 17:43,,,20/04/21 17:43,,1,21/04/21 06:50,,,21/04/21 06:50,,0.54648506,Querétaro - CDMX,,,Querétaro - CDMX
App,2685363,165,1,TRUE,FALSE,21/04/21 10:13,413690,508581,17753,TRUE,TRUE,17750,508581,1/4/2021 0:00,19/04/21 00:00,23/04/21 00:00,1/4/2021 0:00,9:30:00,20,406,165,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1280,21/04/21 10:13,,,21/04/21 10:13,,1,23/04/21 09:30,,,23/04/21 09:30,,1.970083827,Querétaro - CDMX,,,Querétaro - CDMX
App,2684836,200,1,TRUE,FALSE,20/04/21 18:01,413705,510923,17747,TRUE,TRUE,17742,510923,1/4/2021 0:00,19/04/21 00:00,22/04/21 00:00,1/4/2021 0:00,13:00:00,20,829,200,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1264.2,20/04/21 18:01,,,20/04/21 18:01,,1,22/04/21 13:00,,,22/04/21 13:00,,1.79065478,CDMX - Querétaro,,,CDMX - Querétaro
App,2686962,175,1,FALSE,FALSE,23/04/21 09:25,413739,508658,17744,TRUE,TRUE,17743,508658,1/4/2021 0:00,19/04/21 00:00,23/04/21 00:00,1/4/2021 0:00,9:30:00,20,511,175,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1275,23/04/21 09:25,,,23/04/21 09:25,,1,23/04/21 09:30,,,23/04/21 09:30,,0.003066303,CDMX - Querétaro,,,CDMX - Querétaro
App,2687554,260,1,TRUE,FALSE,24/04/21 06:14,413754,509445,17754,TRUE,TRUE,17749,509445,1/4/2021 0:00,19/04/21 00:00,24/04/21 00:00,1/4/2021 0:00,7:30:00,18,512,260,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1137.0375,24/04/21 06:14,,,24/04/21 06:14,,1,24/04/21 07:30,,,24/04/21 07:30,,0.052104022,Querétaro - CDMX,,,Querétaro - CDMX
App,2687116,90,1,TRUE,FALSE,23/04/21 15:59,413800,511774,17547,TRUE,TRUE,17545,511774,1/4/2021 0:00,19/04/21 00:00,24/04/21 00:00,1/4/2021 0:00,7:12:00,20,236,90,Pachuca - CDMX,FALSE,100.35,Pachuca - CDMX,779.42,23/04/21 15:59,,,23/04/21 15:59,,1,24/04/21 07:12,,,24/04/21 07:12,,0.634023096,Pachuca - CDMX,,,Pachuca - CDMX
App,2685342,340,2,TRUE,FALSE,21/04/21 09:38,413850,510167,17140,TRUE,TRUE,17136,510167,1/4/2021 0:00,19/04/21 00:00,21/04/21 00:00,1/4/2021 0:00,16:00:00,18,512,170,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1137.0375,21/04/21 09:38,,,21/04/21 09:38,,1,21/04/21 16:00,,,21/04/21 16:00,,0.264986877,Querétaro - CDMX,,,Querétaro - CDMX
App,2691245,260,2,TRUE,FALSE,29/04/21 21:37,413864,513913,17768,TRUE,TRUE,17765,513913,1/4/2021 0:00,26/04/21 00:00,30/04/21 00:00,1/4/2021 0:00,5:30:00,20,822,130,CDMX - Tepoztlán - Cuernavaca,TRUE,120.47,Cuernavaca - CDMX,768,29/04/21 21:37,,2/5/2021 14:36,2/5/2021 14:36,,1,30/04/21 05:30,,2/5/2021 16:00,2/5/2021 16:00,,0.327834233,CDMX - Tepoztlán - Cuernavaca,,Cuernavaca - Tepoztlán - CDMX ,CDMX - Tepoztlán - Cuernavaca
App,2685044,90,1,TRUE,FALSE,20/04/21 23:14,413882,510907,17547,TRUE,TRUE,17544,510907,1/4/2021 0:00,19/04/21 00:00,22/04/21 00:00,1/4/2021 0:00,7:12:00,20,236,90,Pachuca - CDMX,FALSE,100.35,Pachuca - CDMX,779.42,20/04/21 23:14,,,20/04/21 23:14,,1,22/04/21 07:12,,,22/04/21 07:12,,1.33193732,Pachuca - CDMX,,,Pachuca - CDMX
App,2685403,165,1,TRUE,FALSE,21/04/21 11:52,413935,508581,17754,TRUE,TRUE,17749,508581,1/4/2021 0:00,19/04/21 00:00,23/04/21 00:00,1/4/2021 0:00,9:30:00,20,406,165,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1280,21/04/21 11:52,,26/04/21 08:48,26/04/21 08:48,,1,23/04/21 09:30,,26/04/21 13:30,26/04/21 13:30,,1.901121031,Querétaro - CDMX,,CDMX - Querétaro,Querétaro - CDMX
App,2688520,200,1,TRUE,FALSE,26/04/21 08:48,413935,510979,17746,TRUE,TRUE,17741,510979,1/4/2021 0:00,26/04/21 00:00,26/04/21 00:00,1/4/2021 0:00,13:30:00,20,406,200,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1280,21/04/21 11:52,21/04/21 11:52,,26/04/21 08:48,4.872450727,2,23/04/21 09:30,23/04/21 09:30,,26/04/21 13:30,3.166666667,0.195336971,Querétaro - CDMX,Querétaro - CDMX,,CDMX - Querétaro
App,2685837,260,1,TRUE,FALSE,21/04/21 20:46,414004,510188,17754,TRUE,TRUE,17749,510188,1/4/2021 0:00,19/04/21 00:00,22/04/21 00:00,1/4/2021 0:00,6:50:00,18,512,260,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1137.0375,21/04/21 20:46,,22/04/21 11:39,22/04/21 12:33,,1,22/04/21 06:50,,22/04/21 12:00,22/04/21 13:00,,0.419212057,Querétaro - CDMX,,CDMX - Querétaro,Querétaro - CDMX
App,2686219,200,1,FALSE,FALSE,22/04/21 11:39,414004,511671,17746,TRUE,TRUE,17741,511671,1/4/2021 0:00,19/04/21 00:00,22/04/21 00:00,1/4/2021 0:00,12:00:00,18,511,200,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1275,21/04/21 20:46,21/04/21 20:46,22/04/21 12:33,22/04/21 12:33,0.620091992,2,22/04/21 06:50,22/04/21 06:50,22/04/21 13:00,22/04/21 13:00,0.215277778,0.014397843,Querétaro - CDMX,Querétaro - CDMX,CDMX - Querétaro,CDMX - Querétaro
App,2686236,200,1,TRUE,FALSE,22/04/21 12:33,414004,510923,17746,TRUE,TRUE,17741,510923,1/4/2021 0:00,19/04/21 00:00,22/04/21 00:00,1/4/2021 0:00,13:00:00,20,829,200,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1264.2,21/04/21 20:46,22/04/21 11:39,,22/04/21 12:33,0.037956453,3,22/04/21 06:50,22/04/21 12:00,,22/04/21 13:00,0.041666667,0.018108056,Querétaro - CDMX,CDMX - Querétaro,,CDMX - Querétaro
App,2685574,170,1,TRUE,FALSE,21/04/21 17:03,414028,511673,17753,TRUE,TRUE,17749,511673,1/4/2021 0:00,19/04/21 00:00,22/04/21 00:00,1/4/2021 0:00,16:00:00,18,511,170,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1275,21/04/21 17:03,,24/04/21 10:59,12/5/2021 6:58,,1,22/04/21 16:00,,24/04/21 13:33,12/5/2021 16:00,,0.955558469,Querétaro - CDMX,,CDMX - Querétaro,Querétaro - CDMX
App,2687636,190,1,TRUE,FALSE,24/04/21 10:59,414028,509383,17746,TRUE,TRUE,17742,509383,1/4/2021 0:00,19/04/21 00:00,24/04/21 00:00,1/4/2021 0:00,13:33:00,20,406,190,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1280,21/04/21 17:03,21/04/21 17:03,26/04/21 21:28,12/5/2021 6:58,2.747077269,2,22/04/21 16:00,22/04/21 16:00,30/04/21 19:00,12/5/2021 16:00,1.897916667,0.106397867,Querétaro - CDMX,Querétaro - CDMX,Querétaro - CDMX,CDMX - Querétaro
App,2688962,190,1,TRUE,FALSE,26/04/21 21:28,414028,513903,17753,TRUE,TRUE,17749,513903,1/4/2021 0:00,26/04/21 00:00,30/04/21 00:00,1/4/2021 0:00,19:00:00,20,901,190,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1264.2,21/04/21 17:03,24/04/21 10:59,12/5/2021 6:58,12/5/2021 6:58,2.436806151,3,22/04/21 16:00,24/04/21 13:33,12/5/2021 16:00,12/5/2021 16:00,6.227083333,3.896675049,Querétaro - CDMX,CDMX - Querétaro,Querétaro - CDMX,Querétaro - CDMX
App,2685483,600,1,FALSE,FALSE,21/04/21 14:32,414078,510180,17669,TRUE,TRUE,17663,510180,1/4/2021 0:00,19/04/21 00:00,25/04/21 00:00,1/4/2021 0:00,6:50:00,20,231,600,CDMX - Acapulco,TRUE,457.45,Acapulco - CDMX,3000,21/04/21 14:32,,,21/04/21 14:32,,1,25/04/21 06:50,,,25/04/21 06:50,,3.678866738,CDMX - Acapulco,,,CDMX - Acapulco
App,2687417,180,1,TRUE,FALSE,23/04/21 22:55,414119,512559,17752,TRUE,TRUE,17749,512559,1/4/2021 0:00,19/04/21 00:00,24/04/21 00:00,1/4/2021 0:00,13:40:00,20,511,180,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1275,23/04/21 22:55,,,23/04/21 22:55,,1,24/04/21 13:40,,,24/04/21 13:40,,0.614492499,Querétaro - CDMX,,,Querétaro - CDMX
App,2685415,200,1,FALSE,FALSE,21/04/21 12:22,414135,510169,17131,TRUE,TRUE,17129,510169,1/4/2021 0:00,19/04/21 00:00,21/04/21 00:00,1/4/2021 0:00,12:00:00,18,512,200,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1137.0375,21/04/21 12:22,,21/04/21 13:23,28/04/21 12:53,,1,21/04/21 12:00,,21/04/21 13:00,28/04/21 13:00,,-0.015544266,CDMX - Querétaro,,CDMX - Querétaro,CDMX - Querétaro
App,2685452,200,1,TRUE,FALSE,21/04/21 13:23,414135,507382,17131,TRUE,TRUE,17129,507382,1/4/2021 0:00,19/04/21 00:00,21/04/21 00:00,1/4/2021 0:00,13:00:00,20,829,200,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1264.2,21/04/21 12:22,21/04/21 12:22,28/04/21 12:53,28/04/21 12:53,0.042615449,2,21/04/21 12:00,21/04/21 12:00,28/04/21 13:00,28/04/21 13:00,0.041666667,-0.016493049,CDMX - Querétaro,CDMX - Querétaro,Querétaro - CDMX,CDMX - Querétaro
App,2690134,200,1,TRUE,FALSE,28/04/21 12:53,414135,512601,17752,TRUE,TRUE,17750,512601,1/4/2021 0:00,26/04/21 00:00,28/04/21 00:00,1/4/2021 0:00,13:00:00,20,406,200,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1280,21/04/21 12:22,21/04/21 13:23,,28/04/21 12:53,6.979310916,3,21/04/21 12:00,21/04/21 13:00,,28/04/21 13:00,7,0.004196035,CDMX - Querétaro,CDMX - Querétaro,,Querétaro - CDMX
App,2685397,400,2,TRUE,FALSE,21/04/21 11:48,414138,507382,17131,TRUE,TRUE,17127,507382,1/4/2021 0:00,19/04/21 00:00,21/04/21 00:00,1/4/2021 0:00,13:00:00,20,829,200,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1264.2,21/04/21 11:48,,24/04/21 16:56,24/04/21 16:56,,1,21/04/21 13:00,,25/04/21 17:10,25/04/21 17:10,,0.049524337,CDMX - Querétaro,,Querétaro - CDMX,CDMX - Querétaro
